GEOID10,GEOID_MUNI,MUN_NAME,SQMI_LAND,CurPEV,FutPEV,CuPEV_SM,FuPEV_SM,FC_KD,FC_CE,FC_KD_SM,FC_CE_SM,FC_KPE,SC_KD,SC_CE,SC_KD_SM,SC_CE_SM,SC_KPE,PC_KD,PC_CE,PC_KD_SM,PC_CE_SM,PC_KPE,PASS_VEH,POP,HOUSUNIT,JOBS,CuPEVPop,FuPEVPop,CuPEV_HU,FuPEV_HU,PerCuPEV,PerFuPEV,FC_KD_JB,FC_CE_JB,SC_KD_JB,SC_CE_JB,PC_KD_JB,PC_CE_JB
420010313002,4200143944,Littlestown Borough,0.711605198,1,26,1.40527,36.53711,294.20183,27,413.4340617,37.94238726,10.89636398,163.0441906,14,229.121697,19.67383043,11.64601361,45.98115019,5,64.61609656,7.026368011,9.196230038,1170,1610,710,483,0.06,1.61,0.14,3.66,0.085470085,2.175732218,0.609113514,0.055900621,0.337565612,0.028985507,0.095199069,0.010351967
420010314011,4200117640,Cumberland Township,7.746438273,8,114,1.03273,14.71644,165.66335,13,21.38574452,1.678190614,12.7433346,139.8669202,7,18.05564251,0.9036411,19.9809886,48.15706141,4,6.216671419,0.516366343,12.03926535,1574,2482,824,745,0.32,4.59,0.97,13.83,0.508259212,6.785714286,0.222366913,0.017449664,0.187740833,0.009395973,0.064640351,0.005369128
420010314012,4200117640,Cumberland Township,3.699744788,1,96,0.27029,25.94774,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,1726,735,518,0.06,5.56,0.14,13.06,0.06514658,5.889570552,0,0,0,0,0,0
420010314021,4200117640,Cumberland Township,8.954441889,5,120,0.55838,13.40117,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,873,392,262,0.57,13.75,1.28,30.61,0.690607735,14.30274136,0,0,0,0,0,0
420010314022,4200117640,Cumberland Township,13.02767333,0,13,0.00000,0.99788,128.58376,10,9.870048081,0.767596772,12.85837622,103.9963783,5,7.982728427,0.383798386,20.79927565,27.48564304,3,2.109789088,0.230279032,9.161881013,866,1131,452,339,0.00,1.15,0.00,2.88,0,1.478953356,0.379303133,0.029498525,0.306773977,0.014749263,0.081078593,0.008849558
420010315011,4200128960,Gettysburg Borough,0.380052324,0,0,0.00000,0.00000,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2176,130,653,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0
420010315012,4200128960,Gettysburg Borough,0.191988912,0,5,0.00000,26.04317,129.57288,11,674.8977046,57.29497531,11.77935239,119.8858803,7,624.4416868,36.46043884,17.12655434,40.51583093,3,211.0321394,15.62590236,13.50527698,447,1225,386,368,0.00,0.41,0.00,1.30,0,1.10619469,0.352100207,0.029891304,0.325776849,0.019021739,0.110097367,0.008152174
420010315021,4200128960,Gettysburg Borough,0.196907082,0,1,0.00000,5.07854,269.35996,25,1367.954678,126.9634377,10.77439854,229.466028,14,1165.35183,71.09952509,16.39043057,53.05379372,5,269.4356813,25.39268753,10.61075874,487,1178,369,353,0.00,0.08,0.00,0.27,0,0.204918033,0.763059387,0.07082153,0.650045405,0.039660057,0.150294033,0.014164306
420010315022,4200128960,Gettysburg Borough,0.282514039,1,13,3.53965,46.01541,257.12464,21,910.1305034,74.3325893,12.24403067,191.1924051,11,676.7536442,38.93611821,17.38112774,43.74475882,5,154.8410091,17.69823555,8.748951765,530,1056,505,317,0.09,1.23,0.20,2.57,0.188679245,2.398523985,0.811118751,0.066246057,0.603130616,0.034700315,0.137996085,0.015772871
420010315023,4200128960,Gettysburg Borough,0.268056443,1,27,3.73056,100.72506,761.22238,61,2839.783926,227.5640133,12.47905539,502.8473916,33,1875.901156,123.1084006,15.23779975,147.0069677,14,548.4179599,52.22780632,10.50049769,455,893,393,268,0.11,3.02,0.25,6.87,0.21978022,5.613305613,2.84038201,0.22761194,1.876296237,0.123134328,0.548533462,0.052238806
420010315024,4200128960,Gettysburg Borough,0.341802342,0,11,0.00000,32.18234,491.74230,39,1438.674471,114.1010322,12.608777,382.9244626,21,1120.309652,61.43901735,18.23449822,99.95794809,9,292.4437194,26.33100743,11.10643868,1013,1087,531,326,0.00,1.01,0.00,2.07,0,1.07421875,1.508411973,0.119631902,1.174614916,0.064417178,0.306619473,0.027607362
420010316001,4200134424,Highland Township,12.13601634,0,17,0.00000,1.40079,38.41117,4,3.165055537,0.329597447,9.602791431,18.01724288,3,1.484609313,0.247198085,6.005747628,4.680086441,1,0.385636135,0.082399362,4.680086441,700,1017,408,305,0.00,1.67,0.00,4.17,0,2.370990237,0.125938248,0.013114754,0.059072927,0.009836066,0.015344546,0.003278689
420010316002,4200127704,Freedom Township,13.95123008,2,90,0.14336,6.45104,66.20975,6,4.745800329,0.430069604,11.03495872,27.84371528,3,1.995789269,0.215034802,9.281238428,10.82404194,2,0.775848572,0.143356535,5.412020973,607,818,350,245,0.24,11.00,0.57,25.71,0.329489292,12.94964029,0.270243887,0.024489796,0.113647817,0.012244898,0.044179763,0.008163265
420010316003,4200143056,Liberty Township,9.582551337,3,97,0.31307,10.12257,13.68478,2,1.428093256,0.208712683,6.84238847,8.800491918,1,0.91838714,0.104356342,8.800491918,1.786664397,1,0.18644976,0.104356342,1.786664397,2389,3326,1140,998,0.09,2.92,0.26,8.51,0.125575555,3.90656464,0.013712201,0.002004008,0.008818128,0.001002004,0.001790245,0.001002004
420010316004,4200143056,Liberty Township,12.04088502,2,145,0.16610,12.04230,222.47903,22,18.47696652,1.82710822,10.11268315,140.5660473,12,11.67406275,0.996604484,11.71383728,50.00771233,4,4.153159195,0.332201495,12.50192808,1481,1958,749,587,0.10,7.41,0.27,19.36,0.135043889,8.928571429,0.379010271,0.037478705,0.239465157,0.02044293,0.085192014,0.00681431
420010317001,4200132200,Hamiltonban Township,31.16098092,1,20,0.03209,0.64183,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,1179,465,354,0.08,1.70,0.22,4.30,0.117233294,2.293577982,0,0,0,0,0,0
420010317002,4200132200,Hamiltonban Township,8.679919007,2,52,0.23042,5.99084,412.77765,33,47.55547234,3.801878793,12.50841358,246.8965732,17,28.44457108,1.958543621,14.52332783,83.30480066,9,9.597416819,1.036876035,9.256088963,1041,1580,667,474,0.13,3.29,0.30,7.80,0.192122959,4.766269478,0.87083892,0.069620253,0.520878846,0.035864979,0.175748525,0.018987342
420030103001,4200361000,Pittsburgh City,0.111701671,0,0,0.00000,0.00000,77.06544,8,689.922036,71.61934028,9.633180554,32.63116006,4,292.1277695,35.80967014,8.157790015,10.28027328,2,92.03329877,17.90483507,5.14013664,5,0,0,0,#DIV/0!,#DIV/0!,0.00,#DIV/0!,0,0,0,0,0,0,0,0
420030103002,4200361000,Pittsburgh City,0.103286575,0,0,0.00000,0.00000,1257.03301,115,12170.34272,1113.407046,10.93072184,448.8154684,56,4345.341782,542.1808225,8.014561936,124.1381175,19,1201.880476,183.9542076,6.533585133,84,0,0,0,#DIV/0!,#DIV/0!,0.00,#DIV/0!,0,0,0,0,0,0,0,0
420030103003,4200361000,Pittsburgh City,0.065864395,1,6,15.18271,91.09626,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,239,101,72,0.42,2.51,0.99,5.94,1.086956522,6.18556701,0,0,0,0,0,0
420030103004,4200361000,Pittsburgh City,0.051690199,0,2,0.00000,38.69205,148.96719,14,2881.92338,270.8443833,10.64051373,62.53111225,7,1209.72861,135.4221916,8.933016036,17.1868942,3,332.4981258,58.03808213,5.728964734,99,279,139,84,0.00,0.72,0.00,1.44,0,1.98019802,1.773418955,0.166666667,0.744418003,0.083333333,0.204605883,0.035714286
420030201001,4200361000,Pittsburgh City,0.167946717,1,28,5.95427,166.71954,8462.30867,737,50386.86566,4388.296554,11.48210132,2658.52405,368,15829.56842,2191.171142,7.224250137,1066.049375,134,6347.545183,797.8721007,7.955592353,542,1703,294,511,0.06,1.64,0.34,9.52,0.184501845,4.920913884,16.56029095,1.442270059,5.202591097,0.720156556,2.0862023,0.26223092
420030201002,4200361000,Pittsburgh City,0.070911523,2,117,28.20416,1649.94342,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,944,754,283,0.21,12.39,0.27,15.52,0.466200466,21.50735294,0,0,0,0,0,0
420030201003,4200361000,Pittsburgh City,0.063829637,1,34,15.66670,532.66792,8452.36229,735,132420.6549,11515.02715,11.49981265,2665.926864,369,41766.28603,5781.013632,7.224734049,1106.926525,136,17341.88978,2130.671691,8.139165623,229,215,128,64,0.47,15.81,0.78,26.56,0.436681223,12.97709924,132.0681608,11.484375,41.65510725,5.765625,17.29572695,2.125
420030201004,4200361000,Pittsburgh City,0.10877077,0,16,0.00000,147.09834,1226.35738,108,11274.69614,992.9138157,11.3551609,617.6471169,55,5678.429218,505.6505543,11.22994758,170.9523588,21,1571.675545,193.0665753,8.140588515,221,736,464,221,0.00,2.17,0.00,3.45,0,6.751054852,5.549128404,0.488687783,2.794783334,0.248868778,0.773540085,0.095022624
420030201005,4200361000,Pittsburgh City,0.155196852,0,0,0.00000,0.00000,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,#DIV/0!,#DIV/0!,0.00,#DIV/0!,0,0,0,0,0,0,0,0
420030201006,4200361000,Pittsburgh City,0.081734352,3,72,36.70427,880.90256,2285.80077,197,27966.2187,2410.247281,11.60304958,944.9631458,99,11561.39519,1211.241019,9.545082281,298.7306048,38,3654.896588,464.9207953,7.861331705,617,462,328,139,0.65,15.58,0.91,21.95,0.486223663,10.49562682,16.44460984,1.417266187,6.798296013,0.712230216,2.149141042,0.273381295
420030203001,4200361000,Pittsburgh City,0.615110546,136,117,221.09847,190.20971,4637.11797,404,7538.674143,656.7925104,11.47801478,1605.078876,199,2609.415308,323.5190831,8.065722995,554.3753763,71,901.2613741,115.4264065,7.808103892,1068,747,520,224,18.21,15.66,26.15,22.50,12.7340824,11.1534795,20.70141952,1.803571429,7.165530696,0.888392857,2.474890073,0.316964286
420030305001,4200361000,Pittsburgh City,0.147899907,3,24,20.28399,162.27191,105.57276,10,713.8121972,67.61329475,10.55727575,71.79786768,5,485.449039,33.80664737,14.35957354,11.01194839,2,74.4554112,13.52265895,5.505974193,622,1299,691,390,0.23,1.85,0.43,3.47,0.482315113,3.732503888,0.270699378,0.025641026,0.184097097,0.012820513,0.028235765,0.005128205
420030305002,4200361000,Pittsburgh City,0.109864597,0,1,0.00000,9.10211,53.81617,6,489.8408907,54.61267921,8.969362021,31.44265057,3,286.1945648,27.3063396,10.48088352,6.70544239,1,61.0336957,9.102113202,6.70544239,297,926,434,278,0.00,0.11,0.00,0.23,0,0.33557047,0.193583353,0.021582734,0.11310306,0.010791367,0.024120296,0.003597122
420030402001,4200361000,Pittsburgh City,0.127634563,0,3,0.00000,23.50461,11368.05549,1024,89067.21842,8022.905212,11.10161669,3217.248006,505,25206.71464,3956.608528,6.37078813,1420.356862,176,11128.30905,1378.936833,8.070209441,222,982,506,295,0.00,0.31,0.00,0.59,0,1.333333333,38.53578133,3.471186441,10.90592544,1.711864407,4.814769023,0.596610169
420030402002,4200361000,Pittsburgh City,0.109142972,0,0,0.00000,0.00000,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,735,124,220,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0
420030404001,4200361000,Pittsburgh City,0.029139902,0,2,0.00000,68.63441,3015.60598,368,103487.169,12628.7315,8.194581462,841.5432692,182,28879.41301,6245.731338,4.623864116,263.9609914,39,9058.403495,1338.371001,6.768230549,87,525,303,158,0.00,0.38,0.00,0.66,0,2.247191011,19.08611379,2.329113924,5.326223223,1.151898734,1.670639186,0.246835443
420030404002,4200361000,Pittsburgh City,0.047872807,1,30,20.88869,626.66056,284.65706,36,5946.111884,751.9926757,7.907140689,134.9586273,18,2819.108313,375.9963379,7.497701517,25.46540399,4,531.9388134,83.55474175,6.366350997,469,1573,899,472,0.06,1.91,0.11,3.34,0.213219616,6.024096386,0.603087002,0.076271186,0.285929295,0.038135593,0.053952127,0.008474576
420030405001,4200361000,Pittsburgh City,0.103550669,0,2,0.00000,19.31422,602.47972,55,5818.211781,531.1409456,10.95417672,380.2181869,28,3671.808133,270.3990268,13.57922096,88.55434384,11,855.1788713,106.2281891,8.050394895,171,1747,453,524,0.00,0.11,0.00,0.44,0,1.156069364,1.149770457,0.104961832,0.725607227,0.053435115,0.168996839,0.020992366
420030405002,4200361000,Pittsburgh City,0.078665998,0,1,0.00000,12.71197,582.69257,54,7407.171882,686.4465103,10.79060316,365.2416992,27,4642.942405,343.2232551,13.52747034,83.47787413,10,1061.168433,127.1197241,8.347787413,95,1882,585,565,0.00,0.05,0.00,0.17,0,1.041666667,1.031314284,0.095575221,0.646445485,0.047787611,0.14774845,0.017699115
420030406001,4200361000,Pittsburgh City,0.097708171,0,4,0.00000,40.93823,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2193,865,658,0.00,0.18,0.00,0.46,0,2.702702703,0,0,0,0,0,0
420030409001,4200361000,Pittsburgh City,0.168759076,2,10,11.85121,59.25607,3582.55108,319,21228.79055,1890.268704,11.23056765,1129.032716,154,6690.204415,912.5435123,7.331381271,347.4438943,51,2058.81605,302.2059684,6.812625379,250,827,366,248,0.24,1.21,0.55,2.73,0.8,3.875968992,14.44577048,1.286290323,4.552551273,0.620967742,1.400983445,0.205645161
420030409002,4200361000,Pittsburgh City,0.088942879,1,11,11.24317,123.67488,155.59996,13,1749.436901,146.1612226,11.96922734,92.80904245,6,1043.467932,67.45902581,15.46817374,18.68852605,3,210.1182935,33.7295129,6.229508682,265,1100,462,330,0.09,1.00,0.22,2.38,0.377358491,4,0.471515016,0.039393939,0.281239523,0.018181818,0.056631897,0.009090909
420030409003,4200361000,Pittsburgh City,0.097876125,0,2,0.00000,20.43399,9.85771,2,100.7161894,20.43399244,4.928855175,9.341886016,1,95.44601409,10.21699622,9.341886016,1.271254334,1,12.98840073,10.21699622,1.271254334,190,994,327,298,0.00,0.20,0.00,0.61,0,1.041666667,0.033079565,0.006711409,0.031348611,0.003355705,0.004265954,0.003355705
420030501001,4200361000,Pittsburgh City,0.093483055,0,3,0.00000,32.09138,49.84175,4,533.1635229,42.78850334,12.4604387,18.58389459,2,198.7942589,21.39425167,9.291947293,5.469083123,1,58.50347037,10.69712584,5.469083123,266,577,273,173,0.00,0.52,0.00,1.10,0,1.115241636,0.288102629,0.023121387,0.107421356,0.011560694,0.031613197,0.005780347
420030501002,4200361000,Pittsburgh City,0.09264058,0,2,0.00000,21.58881,27.37570,3,295.5044145,32.38321701,9.125233433,11.28290886,2,121.7922953,21.58881134,5.641454429,3.017880453,1,32.57622586,10.79440567,3.017880453,168,415,240,124,0.00,0.48,0.00,0.83,0,1.176470588,0.220771777,0.024193548,0.0909912,0.016129032,0.024337746,0.008064516
420030501003,4200361000,Pittsburgh City,0.119041473,0,2,0.00000,16.80087,69.44758,7,583.3897481,58.80303569,9.921082156,14.98720849,3,125.8990508,25.20130101,4.995736162,5.353838227,1,44.9745629,8.40043367,5.353838227,367,768,413,230,0.00,0.26,0.00,0.48,0,0.54200542,0.301945979,0.030434783,0.065161776,0.013043478,0.023277558,0.004347826
420030506001,4200361000,Pittsburgh City,0.151482163,0,9,0.00000,59.41294,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,665,404,200,0.00,1.35,0.00,2.23,0,2.542372881,0,0,0,0,0,0
420030506002,4200361000,Pittsburgh City,0.048699451,0,3,0.00000,61.60234,0.12090,1,2.482642126,20.53411221,0.12090331,0.019509262,1,0.400605373,20.53411221,0.019509262,0,0,0,0,0,190,584,315,175,0.00,0.51,0.00,0.95,0,1.554404145,0.000690876,0.005714286,0.000111481,0.005714286,0,0
420030506003,4200361000,Pittsburgh City,0.111140279,0,1,0.00000,8.99764,31.07985,5,279.6452077,44.98819024,6.215969263,5.27668069,3,47.47766294,26.99291414,1.758893563,1.620937652,1,14.58461029,8.997638048,1.620937652,271,635,223,190,0.00,0.16,0.00,0.45,0,0.367647059,0.163578138,0.026315789,0.027772004,0.015789474,0.008531251,0.005263158
420030509001,4200361000,Pittsburgh City,0.178634025,0,1,0.00000,5.59804,25.33817,3,141.8440456,16.794113,8.446057593,8.568553692,2,47.96708632,11.19607534,4.284276846,3.225431894,1,18.05608923,5.598037668,3.225431894,268,1349,723,405,0.00,0.07,0.00,0.14,0,0.371747212,0.06256339,0.007407407,0.021156923,0.004938272,0.007964029,0.002469136
420030510001,4200361000,Pittsburgh City,0.099952969,0,1,0.00000,10.00471,25.00816,2,250.1993018,20.0094107,12.50408148,27.90973946,1,279.2287197,10.00470535,27.90973946,7.453143576,1,74.56650542,10.00470535,7.453143576,201,847,473,254,0.00,0.12,0.00,0.21,0,0.495049505,0.098457335,0.007874016,0.109880864,0.003937008,0.029343085,0.003937008
420030510002,4200361000,Pittsburgh City,0.148672497,0,0,0.00000,0.00000,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1118,180,335,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0
420030511001,4200361000,Pittsburgh City,0.070905731,0,0,0.00000,0.00000,0.00150,1,0.021166808,14.10323236,0.001500848,0.000242181,1,0.003415529,14.10323236,0.000242181,0,0,0,0,0,40,327,178,98,0.00,0.00,0.00,0.00,0,0,1.53148E-05,0.010204082,2.47123E-06,0.010204082,0,0
420030603001,4200361000,Pittsburgh City,0.151050887,0,9,0.00000,59.58257,204.88722,18,1356.411916,119.1651396,11.38262348,142.7586492,9,945.1030205,59.58256982,15.86207214,27.33266372,4,180.9500382,26.48114214,6.833165929,417,1212,579,364,0.00,0.74,0.00,1.55,0,2.112676056,0.562876985,0.049450549,0.392194091,0.024725275,0.075089735,0.010989011
420030603002,4200361000,Pittsburgh City,0.281117507,2,36,7.11446,128.06033,651.50021,59,2317.536935,209.8766477,11.04237637,376.320629,30,1338.659527,106.7169395,12.54402097,87.6688885,11,311.8585157,39.12954449,7.969898954,802,1360,678,408,0.15,2.65,0.29,5.31,0.249376559,4.306220096,1.59681423,0.144607843,0.922354483,0.073529412,0.214874727,0.026960784
420030605001,4200361000,Pittsburgh City,0.155364806,0,10,0.00000,64.36464,178.50260,18,1148.925563,115.8563542,9.916810957,108.304203,9,697.0961168,57.92817709,12.03380033,23.35988707,3,150.355075,19.30939236,7.786629022,358,730,405,219,0.00,1.37,0.00,2.47,0,2.717391304,0.815080353,0.082191781,0.49453974,0.04109589,0.106666151,0.01369863
420030605002,4200361000,Pittsburgh City,0.098503541,0,7,0.00000,71.06344,12.55097,2,127.4164819,20.3038386,6.27548733,8.325482495,1,84.51962641,10.1519193,8.325482495,0.784544287,1,7.96463029,10.1519193,0.784544287,313,601,305,180,0.00,1.16,0.00,2.30,0,2.1875,0.069727637,0.011111111,0.046252681,0.005555556,0.004358579,0.005555556
420030703001,4200361000,Pittsburgh City,0.038973538,0,24,0.00000,615.80244,193.26906,25,4958.981565,641.4608799,7.730762265,92.9326535,13,2384.506468,333.5596576,7.148665654,22.84065197,3,586.0553884,76.97530559,7.613550656,345,593,386,178,0.00,4.05,0.00,6.22,0,6.504065041,1.085781217,0.140449438,0.522093559,0.073033708,0.128318269,0.016853933
420030703002,4200361000,Pittsburgh City,0.043788618,1,63,22.83698,1438.73004,100.78380,14,2301.598014,319.7177856,7.198842596,30.2706142,7,691.2895529,159.8588928,4.324373457,12.2692298,2,280.192213,45.67396937,6.134614898,310,717,380,215,0.14,8.79,0.26,16.58,0.322580645,16.93548387,0.468761843,0.065116279,0.140793554,0.03255814,0.057066185,0.009302326
420030703003,4200361000,Pittsburgh City,0.082701152,5,131,60.45865,1584.01663,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,690,316,207,0.72,18.99,1.58,41.46,1.340482574,26.25250501,0,0,0,0,0,0
420030705001,4200361000,Pittsburgh City,0.055836936,2,114,35.81858,2041.65931,10.30314,2,184.5219098,35.81858436,5.151569027,4.979344323,1,89.17653236,17.90929218,4.979344323,1.221745859,1,21.88060356,17.90929218,1.221745859,495,1459,729,438,0.14,7.81,0.27,15.64,0.404040404,18.78088962,0.023523146,0.00456621,0.011368366,0.002283105,0.002789374,0.002283105
420030705002,4200361000,Pittsburgh City,0.02770978,1,29,36.08834,1046.56191,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,858,478,257,0.12,3.38,0.21,6.07,0.418410042,10.86142322,0,0,0,0,0,0
420030705003,4200361000,Pittsburgh City,0.075818109,1,70,13.18946,923.26228,621.72360,66,8200.199265,870.504436,9.420054541,309.6886246,34,4084.626083,448.4416791,9.108488959,81.68154152,11,1077.335519,145.0840727,7.425594684,474,789,501,237,0.13,8.87,0.20,13.97,0.210970464,12.89134438,2.623306328,0.278481013,1.306703057,0.143459916,0.344647855,0.046413502
420030706001,4200361000,Pittsburgh City,0.055876704,1,63,17.89655,1127.48239,51.70351,8,925.3141828,143.1723664,6.462938389,19.60117848,4,350.7933883,71.58618317,4.90029462,4.872442625,1,87.19989256,17.89654579,4.872442625,507,834,542,250,0.12,7.55,0.18,11.62,0.197238659,11.07205624,0.206814028,0.032,0.078404714,0.016,0.01948977,0.004
420030706002,4200361000,Pittsburgh City,0.055992535,4,82,71.43809,1464.48093,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1284,757,385,0.31,6.39,0.53,10.83,1.114206128,18.76430206,0,0,0,0,0,0
420030708001,4200361000,Pittsburgh City,0.073153232,4,134,54.67974,1831.77143,293.47905,30,4011.839864,410.0980821,9.782635033,159.3361,15,2178.114301,205.049041,10.62240667,37.33408221,5,510.354517,68.34968035,7.466816442,558,878,494,263,0.46,15.26,0.81,27.13,0.716845878,19.47674419,1.115889928,0.114068441,0.605840684,0.057034221,0.141954685,0.019011407
420030708002,4200361000,Pittsburgh City,0.101351431,0,7,0.00000,69.06661,91.28406,12,900.6686411,118.3999074,7.607004609,41.3959044,6,408.4392705,59.19995369,6.8993174,8.312929305,2,82.02083831,19.7333179,4.156464652,542,972,517,292,0.00,0.72,0.00,1.35,0,1.275045537,0.312616628,0.04109589,0.141766796,0.020547945,0.028468936,0.006849315
420030709001,4200361000,Pittsburgh City,0.118378536,7,185,59.13234,1562.78331,2553.70722,227,21572.38388,1917.577358,11.24981154,1050.356185,112,8872.860076,946.1174629,9.378180219,324.5227537,41,2741.398611,346.3465712,7.915189115,517,1945,975,584,0.36,9.51,0.72,18.97,1.353965184,26.61870504,4.372786333,0.38869863,1.798555111,0.191780822,0.555689647,0.070205479
420030709002,4200361000,Pittsburgh City,0.052816073,4,76,75.73452,1438.95591,98.23271,9,1859.901889,170.4026739,10.91474592,86.74687518,5,1642.433276,94.66815214,17.34937504,14.29183312,2,270.5962865,37.86726086,7.145916562,327,838,500,251,0.48,9.07,0.80,15.20,1.22324159,19.04761905,0.391365391,0.035856574,0.34560508,0.019920319,0.056939574,0.007968127
420030709003,4200361000,Pittsburgh City,0.085005024,3,82,35.29203,964.64887,27.42942,3,322.6800306,35.29203188,9.143141199,25.64398741,2,301.6761403,23.52802125,12.8219937,3.62525653,1,42.64755634,11.76401063,3.62525653,336,719,343,216,0.42,11.40,0.87,23.91,0.892857143,19.75903614,0.126988072,0.013888889,0.118722164,0.009259259,0.016783595,0.00462963
420030709004,4200361000,Pittsburgh City,0.053928047,2,32,37.08645,593.38326,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,986,566,296,0.20,3.25,0.35,5.65,0.426439232,6.412825651,0,0,0,0,0,0
420030802001,4200361000,Pittsburgh City,0.097782302,0,11,0.00000,112.49479,29.49719,4,301.6618348,40.907198,7.37429718,15.01817072,2,153.5878208,20.453599,7.509085359,2.89823599,1,29.63967837,10.2267995,2.89823599,466,1105,580,332,0.00,1.00,0.00,1.90,0,2.306079665,0.088846954,0.012048193,0.045235454,0.006024096,0.008729626,0.003012048
420030802002,4200361000,Pittsburgh City,0.035639932,0,5,0.00000,140.29207,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,605,348,182,0.00,0.83,0.00,1.44,0,2.118644068,0,0,0,0,0,0
420030804001,4200361000,Pittsburgh City,0.087384957,0,8,0.00000,91.54894,154.27202,15,1765.429955,171.6542581,10.28480141,126.9562701,8,1452.838957,91.54893763,15.86953377,21.10639522,3,241.5335075,34.33085161,7.035465074,290,709,330,213,0.00,1.13,0.00,2.42,0,2.684563758,0.724281789,0.070422535,0.596038827,0.037558685,0.099091057,0.014084507
420030804002,4200361000,Pittsburgh City,0.078789165,0,2,0.00000,25.38420,447.95459,40,5685.484705,507.6840206,11.19886479,325.4932221,20,4131.192692,253.8420103,16.27466111,63.97427192,8,811.9678895,101.5368041,7.996783989,324,842,443,253,0.00,0.24,0.00,0.45,0,0.613496933,1.770571509,0.158102767,1.286534475,0.079051383,0.252862735,0.031620553
420030806001,4200361000,Pittsburgh City,0.090496941,4,114,44.20039,1259.71109,14.49059,2,160.1224258,22.10019461,7.245294829,9.270472764,1,102.4396261,11.05009731,9.270472764,2.168921344,1,23.96679191,11.05009731,2.168921344,612,1422,639,427,0.28,8.02,0.63,17.84,0.653594771,15.78947368,0.033935807,0.004683841,0.021710709,0.00234192,0.005079441,0.00234192
420030806002,4200361000,Pittsburgh City,0.065843932,2,44,30.37486,668.24685,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,633,392,190,0.32,6.95,0.51,11.22,0.484261501,9.67032967,0,0,0,0,0,0
420030807001,4200361000,Pittsburgh City,0.050935755,2,23,39.26515,451.54921,41.28342,5,810.4997191,98.1628718,8.256683044,17.10949334,3,335.9034002,58.89772308,5.703164446,3.850275929,1,75.59082849,19.63257436,3.850275929,288,787,373,236,0.25,2.92,0.54,6.17,0.694444444,7.443365696,0.174929725,0.021186441,0.072497853,0.012711864,0.016314729,0.004237288
420030807002,4200361000,Pittsburgh City,0.055264733,0,7,0.00000,126.66306,0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,1053,701,316,0.00,0.66,0.00,1.00,0,1.654846336,0,0,0,0,0,0
420030809001,4200361000,Pittsburgh City,0.085612748,0,14,0.00000,163.52705,1254.23473,105,14650.09305,1226.45286,11.94509266,578.2457159,51,6754.201064,595.7056746,11.33815129,149.4757219,21,1745.951682,245.2905719,7.11789152,404,1133,577,340,0.00,1.24,0.00,2.43,0,3.349282297,3.688925675,0.308823529,1.700722694,0.15,0.439634476,0.061764706
